db_id,jaar van uitgave,editie,display_title,nummer,uitgever,verkend,herzien,bewerkt,uitgave,bijgewerkt,opname_jaar,basis_jaar,basis,schaal,bewerker,reproductie,editie,waterstaatskaart,bijkaart_we,bijkaart_hw,exemplaren,urls
100,[1880],1,32 - AMERSFOORT 4,32,Top. Inrigting,1879,"",1880,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/32 Amersfoort-4.jpg
101,[1881],1,33 - ZUTPHEN 1,33,Top. Inrigting,1880,"",1881,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,4,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/33 Zutphen-1.jpg
102,[1881],1,33 - ZUTPHEN 2,33,Top. Inrigting,1880,"",1881,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/33 Zutphen-2.jpg
103,[1881],1,33 - ZUTPHEN 3,33,Top. Inrigting,1879,"",1881,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/33 Zutphen-3.jpg
104,[1881],1,33 - ZUTPHEN 4,33,Top.Inrigting,1879,"",1881,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/33 Zutphen-4.jpg
105,[1884],1,34 - GROENLO 1,34,Top. Inrigting,1882,"",1884,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/34 Groenlo-1.jpg
106,[1884],1,34 - GROENLO 2,34,Top. Inrigting,1882,"",1884,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/34 Groenlo-2.jpg
107,[1883],1,34 - GROENLO 3,34,Top. Inrigting,1881,"",1883,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/34 Groenlo-3.jpg
108,[1881],1,34 - GROENLO 4,34,"","","",1881,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/34 Groenlo-4.jpg
109,[1872],1,36 - GOEDEREEDE,36,Top. Bureau,"","",1872,"","","","","",Schaal van 10000 Ellen,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/36 Goedereede.jpg
960,[1870],1,37 - ROTTERDAM 1,37,,,,1870,,,,,,,,,1,false,false,false,2,https://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//38/50/05/38500589556866270096209714791425177248.jpg/mode/1up
961,[1870],1,37 - ROTTERDAM 2,37,,,,1870,,,,,,,,,1,false,false,false,2,https://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//32/96/41/32964168258766747140032178457326057656.jpg/mode/1up
962,[1870],1,37 - ROTTERDAM 3,37,,,,1870,,,,,,,,,1,false,false,false,2,https://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//11/63/73/116373034311000687727421526045347654227.jpg/mode/1up
963,[1870],1,37 - ROTTERDAM 4,37,,,,1870,,,,,,,,,1,false,false,false,2,https://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//90/56/43/90564323154214278011543334248874355638.jpg/mode/1up
114,[1870],1,38 - GORINCHEM 1,38,Top. Bur.,"","",1870,"","","","","",Schaal van 10000 Ellen,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/38 Gorinchem-1.jpg
115,[1870],1,38 - GORINCHEM 2,38,Top. Bur.,"","",1870,"","","","","",Schaal van 10000 Ellen,"","",1,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/38 Gorinchem-2.jpg
116,[1870],1,38 - GORINCHEM 3,38,Top. Bur.,"","",1870,"","","","","",Schaal van 10000 Ellen,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/38 Gorinchem-3.jpg
117,[1870],1,38 - GORINCHEM 4,38,Top. Bur.,"","",1870,"","","","","",Schaal van 10000 Ellen,"","",1,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/38 Gorinchem-4.jpg
118,[1871],1,39 - RHENEN 1,39,Top. Bur.,"","",1871,"","","","","",Schaal van 10000 Ellen,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/39 Rhenen-1.jpg
119,[1881],1,39 - RHENEN 2,39,Top. Inrigting,1881,"",1879,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/39 Rhenen-2.jpg
120,[1871],1,39 - RHENEN 3,39,Top. Bur.,"","",1871,"","","","","",Schaal van 10000 Ellen,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/39 Rhenen-3.jpg
121,[1871],1,39 - RHENEN 4,39,Top. Bur.,"","",1871,"","","","","",Schaal van 10000 Ellen,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/39 Rhenen-4.jpg
122,[1881],1,40 - ARNHEM 1,40,Top. Inrigting,1879,"",1881,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/40 Arnhem-1.jpg
123,[1881],1,40 - ARNHEM 2,40,Top. Inrigting,1879,"",1881,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/40 Arnhem-2.jpg
124,[1881],1,40 - ARNHEM 3,40,Top. Inrigting,1879,"",1881,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/40 Arnhem-3.jpg
125,[1881],1,40 - ARNHEM 4,40,Top. Inrigting,1879,"",1881,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/40 Arnhem-4.jpg
126,[1883],1,41 - AALTEN 1,41,Top. Inrigting,1881,"",1883,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/41 Aalten-1.jpg
127,[1883],1,41 - AALTEN 2,41,Top. Inr.,1881,"",1883,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/41 Aalten-2.jpg
128,[1883],1,41 - AALTEN 3,41,Top. Inrigting,1881,"",1883,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/41 Aalten-3.jpg
129,[1872],1,42 - ZIERIKZEE 1,42,Top. Bureau,"","",1872,"","","","","",Schaal van 10000 Ellen,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/42 Zierikzee-1.jpg
130,[1872],1,42 - ZIERIKZEE 2,42,Top. Bureau,"","",1872,"","","","","",Schaal van 10000 Ellen,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/42 Zierikzee-2.jpg
131,[1871],1,43 - WILLEMSTAD 1,43,Top. Bureau,"","",1871,"","","","","",Schaal van 10000 Ellen,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/43 Willemstad-1.jpg
968,[1872],1,43 - WILLEMSTAD 2,43,,,,1872,,,,,,,,,1,false,false,false,2,https://objects.library.uu.nl/reader/index.php?obj=1874-389916&lan=nl#page//34/12/16/34121609049426820046751431784886680412.jpg/mode/1up
132,[1872],1,43 - WILLEMSTAD 3,43,Top. Bureau,"","",1872,"","","","","",Schaal van 10000 Ellen,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/43 Willemstad-3.jpg
133,[1872],1,43 - WILLEMSTAD 4,43,Top. Bureau,"","",1872,"","","","","",Schaal van 10000 Ellen,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/43 Willemstad-4.jpg
134,[1880],1,44 - GEERTRUIDENBERG 1,44,Top. Inrigting,1878,"",1880,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/44 Geertruidenberg-1.jpg
135,[1880],1,44 - GEERTRUIDENBERG 2,44,Top. Inrigting,1874,"",1880,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/44 Geertruidenberg-2.jpg
136,[1875],1,44 - GEERTRUIDENBERG 3,44,Top. Bur.,"","",1875,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/44 Geertruidenberg-3.jpg
137,[1875],1,44 - GEERTRUIDENBERG 4,44,Top. Bur.,"","",1875,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/44 Geertruidenberg-4.jpg
138,[1878],1,45 - 'S HERTOGENBOSCH 1,45,Top. Inrigting,1876,"",1878,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/45 's-Hertogenbosch-1.jpg
139,[1879],1,45 - 'S HERTOGENBOSCH 2,45,Top. Inrigting,1877,"",1879,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/45 's-Hertogenbosch-2.jpg
140,[1878],1,45 - 'S HERTOGENBOSCH 3,45,Top. Inrigting,1876,"",1878,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/45 's-Hertogenbosch-3.jpg
141,[1879],1,45 - 'S HERTOGENBOSCH 4,45,Top. Inrigting,1877,"",1879,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/45 's-Hertogenbosch-4.jpg
142,[1881],1,46 - VIERLINGSBEEK 1,46,Top. Inrichting,1878,"",1881,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/46 Vierlingsbeek-1.jpg
143,[1889],1,46 - VIERLINGSBEEK 2,46,Top. Inrichting,1887,"",1889,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,2,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/46 Vierlingsbeek-2.jpg
144,[1888],1,46 - VIERLINGSBEEK 3,46,Top. Inrichting,1887,"",1888,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/46 Vierlingsbeek-3.jpg
165,[1874],1,47-53 - SLUIS,47-53,Top. Bur.,"","",1874,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/47-53 Sluis.jpg
145,[1872],1,48 - MIDDELBURG 1,48,Top. Bureau,"","",1872,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/48 Middelburg-1.jpg
146,[1872],1,48 - MIDDELBURG 2,48,Top. Bureau,"","",1872,"","","","","",Schaal van 10000 Ellen,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/48 Middelburg-2.jpg
147,[1872],1,48 - MIDDELBURG 3,48,Top. Bureau,"","",1872,"","","","","",Schaal van 10000 Ellen,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/48 Middelburg-3.jpg
148,[1872],1,48 - MIDDELBURG 4,48,Top. Bureau,"","",1872,"","","","","",Schaal van 10000 Ellen,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/48 Middelburg-4.jpg
149,[1875],1,49 - BERGEN OP ZOOM 1,49,Top. Bur.,"","",1875,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/49 Bergen op Zoom-1.jpg
150,[1875],1,49 - BERGEN OP ZOOM 2,49,Top. Bur.,"","",1875,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/49 Bergen op Zoom-2.jpg
151,[1875],1,49 - BERGEN OP ZOOM 3,49,Top. Bur.,"","",1875,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/49 Bergen op Zoom-3.jpg
152,[1875],1,49 - BERGEN OP ZOOM 4,49,Top. Bur.,"","",1875,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/49 Bergen op Zoom-4.jpg
153,[1876],1,50 - BREDA 1,50,Top. Bur.,"","",1876,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/50 Breda-1.jpg
154,[1876],1,50 - BREDA 2,50,Top. Bur.,"","",1876,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/50 Breda-2.jpg
155,[1876],1,50 - BREDA 3,50,Top. Bur.,"","",1876,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/50 Breda-3.jpg
156,[1876],1,50 - BREDA 4,50,Top. Bur.,"","",1876,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/50 Breda-4.jpg
157,[1878],1,51 - EINDHOVEN 1,51,Top. Inrigting,1876,"",1878,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/51 Eindhoven-1.jpg
158,[1878],1,51 - EINDHOVEN 2,51,Top. Inrigting,1877,"",1878,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/51 Eindhoven-2.jpg
159,[1877],1,51 - EINDHOVEN 3,51,Top. Inrigting,1876,"",1877,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/51 Eindhoven-3.jpg
160,[1878],1,51 - EINDHOVEN 4,51,Top. Inrigting,1877,"",1878,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/51 Eindhoven-4.jpg
161,[1889],1,52 - VENLO 1,52,Top. Inrichting,1888,"",1889,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/52 Venlo-1.jpg
162,[1889],1,52 - VENLO 2,52,Top. Inrichting,1888,"",1889,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/52 Venlo-2.jpg
163,[1889],1,52 - VENLO 3,52,Top. Inrichting,1888,"",1889,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/52 Venlo-3.jpg
164,[1889],1,52 - VENLO 4,52,Top. Inrichting,1888,"",1889,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/52 Venlo-4.jpg
166,[1874],1,54 - NEUZEN 1,54,Top. Bur.,"","",1874,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/54 Neuzen-1.jpg
167,[1874],1,54 - NEUZEN 2,54,Top. Bur.,"","",1874,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/54 Neuzen-2.jpg
168,[1874],1,54 - NEUZEN 3,54,Top. Bur.,"","",1874,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/54 Neuzen-3.jpg
169,[1874],1,55 - HULST,55,Top. Bur.,"","",1874,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/55 Hulst.jpg
170,[1879],1,57 - VALKENSWAARD 1,57,Top. Inrigting,1877,"",1879,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/57 Valkenswaard-1.jpg
171,[1880],1,57 - VALKENSWAARD 2,57,Top. Inrigting,1877,"",1880,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/57 Valkenswaard-2.jpg
172,[1880],1,57 - VALKENSWAARD 3,57,Top. Inrigting,1877,"",1880,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/57 Valkenswaard-3.jpg
173,[1890],1,58 - ROERMOND 1,58,Top. Inrichting,1889,"",1890,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/58 Roermond-1.jpg
174,[1890],1,58 - ROERMOND 2,58,Top. Inrichting,1888,"",1890,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/58 Roermond-2.jpg
175,[1890],1,58 - ROERMOND 3,58,Top. Inrichting,1889,"",1890,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/58 Roermond-3.jpg
176,[1890],1,58 - ROERMOND 4,58,Top. Inrichting,1889,"",1890,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,4,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/58 Roermond-4.jpg
177,[1891],1,60 - SITTARD 1,60,Top. Inrichting,1889,"",1891,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/60 Sittard-1.jpg
178,[1890],1,60 - SITTARD 2,60,Top. Inrichting,1889,"",1890,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/60 Sittard-2.jpg
179,[1891],1,60 - SITTARD 3,60,Top. Inrichting,1890,"",1891,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/60 Sittard-3.jpg
180,[1891],1,61 - MAASTRICHT,61,Top. Inrichting,1890,"",1891,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/61 Maastricht.jpg
181,[1891],1,62 - HEERLEN 1,62,Top. Inrichting,1890,"",1891,"","","","","",Schaal van 10000 Meters,"","",1,false,false,false,3,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/dmc/waterstaatskaart/geogegevens/raster/eerste_editie/62 Heerlen-1.jpg
